Prior disorder,Later disorder,Model,Time,HR,Lower,Upper
Alcohol abuse,OCD,B,6,,,
Alcohol abuse,Adult SAD,B,1,,,
Alcohol abuse,Adult SAD,B,2,,,
Alcohol abuse,Adult SAD,B,3,2.2,1.6,3
Alcohol abuse,Adult SAD,B,4,1,0.7,1.5
Alcohol abuse,Adult SAD,B,5,0.8,0.5,1.3
Alcohol abuse,Adult SAD,B,6,1.3,0.7,2.6
Alcohol abuse,Child SAD,B,1,,,
Alcohol abuse,Child SAD,B,2,,,
Alcohol abuse,Child SAD,B,3,,,
Alcohol abuse,Child SAD,B,4,,,
Alcohol abuse,Child SAD,B,5,,,
Alcohol abuse,Child SAD,B,6,,,
Alcohol abuse,Anorexia nervosa,B,1,,,
Alcohol abuse,Anorexia nervosa,B,2,,,
Alcohol abuse,Anorexia nervosa,B,3,,,
Alcohol abuse,Anorexia nervosa,B,4,,,
Alcohol abuse,Anorexia nervosa,B,5,,,
Alcohol abuse,Anorexia nervosa,B,6,,,
Alcohol abuse,Bulimia nervosa,B,1,,,
Alcohol abuse,Bulimia nervosa,B,2,,,
Alcohol abuse,Bulimia nervosa,B,3,,,
Alcohol abuse,Bulimia nervosa,B,4,,,
Alcohol abuse,Bulimia nervosa,B,5,,,
Alcohol abuse,Bulimia nervosa,B,6,,,
Alcohol abuse,Binge eating disorder,B,1,,,
Alcohol abuse,Binge eating disorder,B,2,,,
Alcohol abuse,Binge eating disorder,B,3,3.7,2.7,4.9
Alcohol abuse,Binge eating disorder,B,4,2.2,1.6,3.1
Alcohol abuse,Binge eating disorder,B,5,,,
Alcohol abuse,Binge eating disorder,B,6,1.7,1,3.2
Alcohol abuse,IED,B,1,,,
Alcohol abuse,IED,B,2,,,
Alcohol abuse,IED,B,3,4.2,3.4,5.3
Alcohol abuse,IED,B,4,,,
Alcohol abuse,IED,B,5,,,
Alcohol abuse,IED,B,6,,,
Alcohol abuse,ADHD,B,1,,,
Alcohol abuse,ADHD,B,2,,,
Alcohol abuse,ADHD,B,3,,,
Alcohol abuse,ADHD,B,4,,,
Alcohol abuse,ADHD,B,5,,,
Alcohol abuse,ADHD,B,6,,,
Alcohol abuse,Conduct disorder,B,1,,,
Alcohol abuse,Conduct disorder,B,2,,,
Alcohol abuse,Conduct disorder,B,3,,,
Alcohol abuse,Conduct disorder,B,4,,,
Alcohol abuse,Conduct disorder,B,5,,,
Alcohol abuse,Conduct disorder,B,6,,,
Alcohol abuse,ODD,B,1,,,
Alcohol abuse,ODD,B,2,,,
Alcohol abuse,ODD,B,3,,,
Alcohol abuse,ODD,B,4,,,
Alcohol abuse,ODD,B,5,,,
Alcohol abuse,ODD,B,6,,,
Alcohol abuse,Nicotine dependence,B,1,43.9,38.7,49.8
Alcohol abuse,Nicotine dependence,B,2,18.9,16.7,21.4
Alcohol abuse,Nicotine dependence,B,3,7.4,6.5,8.4
Alcohol abuse,Nicotine dependence,B,4,3.5,3.1,4.1
Alcohol abuse,Nicotine dependence,B,5,2.4,2,2.8
Alcohol abuse,Nicotine dependence,B,6,2.1,1.6,2.8
Alcohol abuse,Alcohol dependence,B,1,85.2,76.9,94.4
Alcohol abuse,Alcohol dependence,B,2,43.2,39,47.9
Alcohol abuse,Alcohol dependence,B,3,20.9,18.7,23.4
Alcohol abuse,Alcohol dependence,B,4,12.6,11.2,14.3
Alcohol abuse,Alcohol dependence,B,5,11.8,10.2,13.8
Alcohol abuse,Alcohol dependence,B,6,16.1,12.6,20.5
Alcohol abuse,Drug abuse,B,1,37.9,34.5,41.6
Alcohol abuse,Drug abuse,B,2,20.7,18.9,22.7
Alcohol abuse,Drug abuse,B,3,10.5,9.5,11.5
Alcohol abuse,Drug abuse,B,4,7.7,6.9,8.7
Alcohol abuse,Drug abuse,B,5,8.3,7.2,9.7
Alcohol abuse,Drug abuse,B,6,,,
Alcohol abuse,Drug dependence,B,1,26.5,22.1,31.8
Alcohol abuse,Drug dependence,B,2,15,12.4,18.2
Alcohol abuse,Drug dependence,B,3,8.1,6.6,10
Alcohol abuse,Drug dependence,B,4,6.7,5.2,8.6
Alcohol abuse,Drug dependence,B,5,10.3,7.9,13.6
Alcohol abuse,Drug dependence,B,6,,,
Alcohol dependence,MDE,A,1,43.1,37.3,49.9
Alcohol dependence,MDE,A,2,30.7,28.2,33.5
Alcohol dependence,MDE,A,3,11.7,10.7,12.7
Alcohol dependence,MDE,A,4,5.9,5.3,6.5
Alcohol dependence,MDE,A,5,4.3,3.7,4.9
Alcohol dependence,MDE,A,6,4,3,5.4
Alcohol dependence,Bipolar disorder,A,1,,,
Alcohol dependence,Bipolar disorder,A,2,,,
Alcohol dependence,Bipolar disorder,A,3,14.2,12.2,16.6
Alcohol dependence,Bipolar disorder,A,4,9.5,7.8,11.5
Alcohol dependence,Bipolar disorder,A,5,,,
Alcohol dependence,Bipolar disorder,A,6,12.3,7.1,21.2
Alcohol dependence,Dysthymia,A,1,,,
Alcohol dependence,Dysthymia,A,2,,,
Alcohol dependence,Dysthymia,A,3,,,
Alcohol dependence,Dysthymia,A,4,,,
Alcohol dependence,Dysthymia,A,5,,,
Alcohol dependence,Dysthymia,A,6,,,
Alcohol dependence,Panic disorder,A,1,,,
Alcohol dependence,Panic disorder,A,2,,,
Alcohol dependence,Panic disorder,A,3,,,
Alcohol dependence,Panic disorder,A,4,,,
Alcohol dependence,Panic disorder,A,5,,,
Alcohol dependence,Panic disorder,A,6,,,
Alcohol dependence,GAD,A,1,,,
Alcohol dependence,GAD,A,2,,,
Alcohol dependence,GAD,A,3,16.7,14.8,18.9
Alcohol dependence,GAD,A,4,8.1,7,9.3
Alcohol dependence,GAD,A,5,5.2,4.2,6.4
Alcohol dependence,GAD,A,6,3.9,2.4,6.2
Alcohol dependence,Social phobia,A,1,,,
Alcohol dependence,Social phobia,A,2,,,
Alcohol dependence,Social phobia,A,3,,,
Alcohol dependence,Social phobia,A,4,,,
Alcohol dependence,Social phobia,A,5,,,
Alcohol dependence,Social phobia,A,6,,,
Alcohol dependence,Specific phobia,A,1,,,
Alcohol dependence,Specific phobia,A,2,,,
Alcohol dependence,Specific phobia,A,3,,,
Alcohol dependence,Specific phobia,A,4,,,
Alcohol dependence,Specific phobia,A,5,,,
Alcohol dependence,Specific phobia,A,6,,,
Alcohol dependence,Agoraphobia,A,1,,,
Alcohol dependence,Agoraphobia,A,2,,,
Alcohol dependence,Agoraphobia,A,3,,,
Alcohol dependence,Agoraphobia,A,4,,,
Alcohol dependence,Agoraphobia,A,5,,,
Alcohol dependence,Agoraphobia,A,6,,,
Alcohol dependence,PTSD,A,1,,,
Alcohol dependence,PTSD,A,2,,,
Alcohol dependence,PTSD,A,3,19.5,17,22.3
Alcohol dependence,PTSD,A,4,10.4,8.8,12.1
Alcohol dependence,PTSD,A,5,,,
Alcohol dependence,PTSD,A,6,5.7,3.8,8.7
Alcohol dependence,OCD,A,1,,,
Alcohol dependence,OCD,A,2,,,
Alcohol dependence,OCD,A,3,,,
Alcohol dependence,OCD,A,4,,,
Alcohol dependence,OCD,A,5,,,
Alcohol dependence,OCD,A,6,,,
Alcohol dependence,Adult SAD,A,1,,,
Alcohol dependence,Adult SAD,A,2,,,
Alcohol dependence,Adult SAD,A,3,,,
Alcohol dependence,Adult SAD,A,4,,,
Alcohol dependence,Adult SAD,A,5,,,
Alcohol dependence,Adult SAD,A,6,,,
Alcohol dependence,Child SAD,A,1,,,
Alcohol dependence,Child SAD,A,2,,,
Alcohol dependence,Child SAD,A,3,,,
Alcohol dependence,Child SAD,A,4,,,
Alcohol dependence,Child SAD,A,5,,,
Alcohol dependence,Child SAD,A,6,,,
Alcohol dependence,Anorexia nervosa,A,1,,,
Alcohol dependence,Anorexia nervosa,A,2,,,
Alcohol dependence,Anorexia nervosa,A,3,,,
Alcohol dependence,Anorexia nervosa,A,4,,,
Alcohol dependence,Anorexia nervosa,A,5,,,
Alcohol dependence,Anorexia nervosa,A,6,,,
Alcohol dependence,Bulimia nervosa,A,1,,,
Alcohol dependence,Bulimia nervosa,A,2,,,
Alcohol dependence,Bulimia nervosa,A,3,,,
Alcohol dependence,Bulimia nervosa,A,4,,,
Alcohol dependence,Bulimia nervosa,A,5,,,
Alcohol dependence,Bulimia nervosa,A,6,,,
Alcohol dependence,Binge eating disorder,A,1,,,
Alcohol dependence,Binge eating disorder,A,2,,,
Alcohol dependence,Binge eating disorder,A,3,,,
Alcohol dependence,Binge eating disorder,A,4,,,
Alcohol dependence,Binge eating disorder,A,5,,,
Alcohol dependence,Binge eating disorder,A,6,,,
Alcohol dependence,IED,A,1,,,
Alcohol dependence,IED,A,2,,,
Alcohol dependence,IED,A,3,,,
Alcohol dependence,IED,A,4,,,
Alcohol dependence,IED,A,5,,,
Alcohol dependence,IED,A,6,,,
Alcohol dependence,ADHD,A,1,,,
Alcohol dependence,ADHD,A,2,,,
Alcohol dependence,ADHD,A,3,,,
Alcohol dependence,ADHD,A,4,,,
Alcohol dependence,ADHD,A,5,,,
Alcohol dependence,ADHD,A,6,,,
Alcohol dependence,Conduct disorder,A,1,,,
Alcohol dependence,Conduct disorder,A,2,,,
Alcohol dependence,Conduct disorder,A,3,,,
Alcohol dependence,Conduct disorder,A,4,,,
Alcohol dependence,Conduct disorder,A,5,,,
Alcohol dependence,Conduct disorder,A,6,,,
Alcohol dependence,ODD,A,1,,,
Alcohol dependence,ODD,A,2,,,
Alcohol dependence,ODD,A,3,,,
Alcohol dependence,ODD,A,4,,,
Alcohol dependence,ODD,A,5,,,
Alcohol dependence,ODD,A,6,,,
Alcohol dependence,Nicotine dependence,A,1,83.7,73.5,95.4
Alcohol dependence,Nicotine dependence,A,2,,,
Alcohol dependence,Nicotine dependence,A,3,12.4,10.9,14.1
Alcohol dependence,Nicotine dependence,A,4,5.5,4.8,6.2
Alcohol dependence,Nicotine dependence,A,5,3.5,2.8,4.3
Alcohol dependence,Nicotine dependence,A,6,2.2,1.4,3.3
Alcohol dependence,Alcohol abuse,A,1,,,
Alcohol dependence,Alcohol abuse,A,2,,,
Alcohol dependence,Alcohol abuse,A,3,,,
Alcohol dependence,Alcohol abuse,A,4,,,
Alcohol dependence,Alcohol abuse,A,5,,,
Alcohol dependence,Alcohol abuse,A,6,,,
Alcohol dependence,Drug abuse,A,1,84,73.2,96.5
Alcohol dependence,Drug abuse,A,2,45.4,41.2,50.1
Alcohol dependence,Drug abuse,A,3,19.7,17.6,22.1
Alcohol dependence,Drug abuse,A,4,12.8,11.3,14.5
Alcohol dependence,Drug abuse,A,5,,,
Alcohol dependence,Drug abuse,A,6,,,
Alcohol dependence,Drug dependence,A,1,121.3,106.2,138.6
Alcohol dependence,Drug dependence,A,2,,,
Alcohol dependence,Drug dependence,A,3,31.3,27.2,36.1
Alcohol dependence,Drug dependence,A,4,23.3,19.5,27.8
Alcohol dependence,Drug dependence,A,5,,,
Alcohol dependence,Drug dependence,A,6,,,
Alcohol dependence,MDE,B,1,21.6,17,27.4
Alcohol dependence,MDE,B,2,11.8,9.2,15.2
Alcohol dependence,MDE,B,3,4.4,3.4,5.6
Alcohol dependence,MDE,B,4,2,1.5,2.7
Alcohol dependence,MDE,B,5,1.6,1.2,2.2
Alcohol dependence,MDE,B,6,1.9,1.3,3
Alcohol dependence,Bipolar disorder,B,1,,,
Alcohol dependence,Bipolar disorder,B,2,,,
Alcohol dependence,Bipolar disorder,B,3,3.5,2,6.2
Alcohol dependence,Bipolar disorder,B,4,2.2,1.2,4.1
Alcohol dependence,Bipolar disorder,B,5,,,
Alcohol dependence,Bipolar disorder,B,6,4.4,1.9,9.7
Alcohol dependence,Dysthymia,B,1,,,
Alcohol dependence,Dysthymia,B,2,,,
Alcohol dependence,Dysthymia,B,3,,,
Alcohol dependence,Dysthymia,B,4,,,
Alcohol dependence,Dysthymia,B,5,,,
Alcohol dependence,Dysthymia,B,6,,,
Alcohol dependence,Panic disorder,B,1,,,
Alcohol dependence,Panic disorder,B,2,,,
Alcohol dependence,Panic disorder,B,3,,,
Alcohol dependence,Panic disorder,B,4,,,
Alcohol dependence,Panic disorder,B,5,,,
Alcohol dependence,Panic disorder,B,6,,,
Alcohol dependence,GAD,B,1,,,
Alcohol dependence,GAD,B,2,,,
Alcohol dependence,GAD,B,3,3.9,2.5,6.1
Alcohol dependence,GAD,B,4,1.8,1.1,2.9
Alcohol dependence,GAD,B,5,1.4,0.9,2.3
Alcohol dependence,GAD,B,6,1.4,0.7,2.8
Alcohol dependence,Social phobia,B,1,,,
Alcohol dependence,Social phobia,B,2,,,
Alcohol dependence,Social phobia,B,3,,,
Alcohol dependence,Social phobia,B,4,,,
Alcohol dependence,Social phobia,B,5,,,
Alcohol dependence,Social phobia,B,6,,,
Alcohol dependence,Specific phobia,B,1,,,
Alcohol dependence,Specific phobia,B,2,,,
Alcohol dependence,Specific phobia,B,3,,,
Alcohol dependence,Specific phobia,B,4,,,
Alcohol dependence,Specific phobia,B,5,,,
Alcohol dependence,Specific phobia,B,6,,,
Alcohol dependence,Agoraphobia,B,1,,,
Alcohol dependence,Agoraphobia,B,2,,,
Alcohol dependence,Agoraphobia,B,3,,,
Alcohol dependence,Agoraphobia,B,4,,,
Alcohol dependence,Agoraphobia,B,5,,,
Alcohol dependence,Agoraphobia,B,6,,,
Alcohol dependence,PTSD,B,1,,,
Alcohol dependence,PTSD,B,2,,,
Alcohol dependence,PTSD,B,3,6.4,4.3,9.5
Alcohol dependence,PTSD,B,4,3.2,2,5
Alcohol dependence,PTSD,B,5,,,
Alcohol dependence,PTSD,B,6,2.4,1.3,4.2
Alcohol dependence,OCD,B,1,,,
Alcohol dependence,OCD,B,2,,,
Alcohol dependence,OCD,B,3,,,
Alcohol dependence,OCD,B,4,,,
Alcohol dependence,OCD,B,5,,,
Alcohol dependence,OCD,B,6,,,
Alcohol dependence,Adult SAD,B,1,,,
Alcohol dependence,Adult SAD,B,2,,,
Alcohol dependence,Adult SAD,B,3,,,
Alcohol dependence,Adult SAD,B,4,,,
Alcohol dependence,Adult SAD,B,5,,,
Alcohol dependence,Adult SAD,B,6,,,
Alcohol dependence,Child SAD,B,1,,,
Alcohol dependence,Child SAD,B,2,,,
Alcohol dependence,Child SAD,B,3,,,
Alcohol dependence,Child SAD,B,4,,,
Alcohol dependence,Child SAD,B,5,,,
Alcohol dependence,Child SAD,B,6,,,
Alcohol dependence,Anorexia nervosa,B,1,,,
Alcohol dependence,Anorexia nervosa,B,2,,,
Alcohol dependence,Anorexia nervosa,B,3,,,
Alcohol dependence,Anorexia nervosa,B,4,,,
Alcohol dependence,Anorexia nervosa,B,5,,,
Alcohol dependence,Anorexia nervosa,B,6,,,
Alcohol dependence,Bulimia nervosa,B,1,,,
Alcohol dependence,Bulimia nervosa,B,2,,,
Alcohol dependence,Bulimia nervosa,B,3,,,
Alcohol dependence,Bulimia nervosa,B,4,,,
Alcohol dependence,Bulimia nervosa,B,5,,,
Alcohol dependence,Bulimia nervosa,B,6,,,
Alcohol dependence,Binge eating disorder,B,1,,,
Alcohol dependence,Binge eating disorder,B,2,,,
Alcohol dependence,Binge eating disorder,B,3,,,
Alcohol dependence,Binge eating disorder,B,4,,,
Alcohol dependence,Binge eating disorder,B,5,,,
Alcohol dependence,Binge eating disorder,B,6,,,
Alcohol dependence,IED,B,1,,,
Alcohol dependence,IED,B,2,,,
Alcohol dependence,IED,B,3,,,
Alcohol dependence,IED,B,4,,,
Alcohol dependence,IED,B,5,,,
Alcohol dependence,IED,B,6,,,
Alcohol dependence,ADHD,B,1,,,
Alcohol dependence,ADHD,B,2,,,
Alcohol dependence,ADHD,B,3,,,
Alcohol dependence,ADHD,B,4,,,
Alcohol dependence,ADHD,B,5,,,
Alcohol dependence,ADHD,B,6,,,
Alcohol dependence,Conduct disorder,B,1,,,
Alcohol dependence,Conduct disorder,B,2,,,
Alcohol dependence,Conduct disorder,B,3,,,
Alcohol dependence,Conduct disorder,B,4,,,
Alcohol dependence,Conduct disorder,B,5,,,
Alcohol dependence,Conduct disorder,B,6,,,
Alcohol dependence,ODD,B,1,,,
Alcohol dependence,ODD,B,2,,,
Alcohol dependence,ODD,B,3,,,
Alcohol dependence,ODD,B,4,,,
Alcohol dependence,ODD,B,5,,,
Alcohol dependence,ODD,B,6,,,
Alcohol dependence,Nicotine dependence,B,1,36.4,26.4,50.3
Alcohol dependence,Nicotine dependence,B,2,,,
Alcohol dependence,Nicotine dependence,B,3,5.3,3.8,7.4
Alcohol dependence,Nicotine dependence,B,4,2.3,1.6,3.2
Alcohol dependence,Nicotine dependence,B,5,1.4,1,2.1
Alcohol dependence,Nicotine dependence,B,6,1.1,0.6,2
Alcohol dependence,Alcohol abuse,B,1,,,
Alcohol dependence,Alcohol abuse,B,2,,,
Alcohol dependence,Alcohol abuse,B,3,,,
Alcohol dependence,Alcohol abuse,B,4,,,
Alcohol dependence,Alcohol abuse,B,5,,,
Alcohol dependence,Alcohol abuse,B,6,,,
Alcohol dependence,Drug abuse,B,1,36.9,28.7,47.3
Alcohol dependence,Drug abuse,B,2,18.4,14.4,23.5
Alcohol dependence,Drug abuse,B,3,8.3,6.5,10.6
Alcohol dependence,Drug abuse,B,4,5.3,4,7
Alcohol dependence,Drug abuse,B,5,,,
Alcohol dependence,Drug abuse,B,6,,,
Alcohol dependence,Drug dependence,B,1,26.1,16.8,40.7
Alcohol dependence,Drug dependence,B,2,,,
Alcohol dependence,Drug dependence,B,3,6.5,4.1,10.4
Alcohol dependence,Drug dependence,B,4,4.8,2.9,8.2
Alcohol dependence,Drug dependence,B,5,,,
Alcohol dependence,Drug dependence,B,6,,,
Drug abuse,MDE,A,1,70.2,64.3,76.6
Drug abuse,MDE,A,2,28.7,26.3,31.4
Drug abuse,MDE,A,3,10.5,9.5,11.5
Drug abuse,MDE,A,4,5.3,4.8,5.9
Drug abuse,MDE,A,5,3.7,3.3,4.3
Drug abuse,MDE,A,6,4.2,2.9,6
Drug abuse,Bipolar disorder,A,1,,,
Drug abuse,Bipolar disorder,A,2,,,
Drug abuse,Bipolar disorder,A,3,12,10,14.5
Drug abuse,Bipolar disorder,A,4,7.4,6.1,9
Drug abuse,Bipolar disorder,A,5,,,
Drug abuse,Bipolar disorder,A,6,,,
Drug abuse,Dysthymia,A,1,,,
Drug abuse,Dysthymia,A,2,,,
Drug abuse,Dysthymia,A,3,,,
Drug abuse,Dysthymia,A,4,,,
Drug abuse,Dysthymia,A,5,,,
Drug abuse,Dysthymia,A,6,,,
Drug abuse,Panic disorder,A,1,,,
Drug abuse,Panic disorder,A,2,,,
Drug abuse,Panic disorder,A,3,14.4,12,17.1
Drug abuse,Panic disorder,A,4,,,
Drug abuse,Panic disorder,A,5,,,
Drug abuse,Panic disorder,A,6,,,
Drug abuse,GAD,A,1,,,
Drug abuse,GAD,A,2,,,
Drug abuse,GAD,A,3,14,12.3,15.9
Drug abuse,GAD,A,4,7.2,6.3,8.2
Drug abuse,GAD,A,5,4.6,3.9,5.5
Drug abuse,GAD,A,6,4.5,2.5,8
Drug abuse,Social phobia,A,1,,,
Drug abuse,Social phobia,A,2,,,
Drug abuse,Social phobia,A,3,,,
Drug abuse,Social phobia,A,4,,,
Drug abuse,Social phobia,A,5,,,
Drug abuse,Social phobia,A,6,,,
Drug abuse,Specific phobia,A,1,,,
Drug abuse,Specific phobia,A,2,,,
Drug abuse,Specific phobia,A,3,,,
Drug abuse,Specific phobia,A,4,,,
Drug abuse,Specific phobia,A,5,,,
Drug abuse,Specific phobia,A,6,,,
Drug abuse,Agoraphobia,A,1,,,
Drug abuse,Agoraphobia,A,2,,,
Drug abuse,Agoraphobia,A,3,,,
Drug abuse,Agoraphobia,A,4,,,
Drug abuse,Agoraphobia,A,5,,,
Drug abuse,Agoraphobia,A,6,,,
Drug abuse,PTSD,A,1,,,
Drug abuse,PTSD,A,2,,,
Drug abuse,PTSD,A,3,15,13,17.5
Drug abuse,PTSD,A,4,8.6,7.2,10.2
Drug abuse,PTSD,A,5,,,
Drug abuse,PTSD,A,6,,,
Drug abuse,OCD,A,1,,,
Drug abuse,OCD,A,2,,,
Drug abuse,OCD,A,3,,,
Drug abuse,OCD,A,4,,,
Drug abuse,OCD,A,5,,,
Drug abuse,OCD,A,6,,,
Drug abuse,Adult SAD,A,1,,,
Drug abuse,Adult SAD,A,2,,,
Drug abuse,Adult SAD,A,3,,,
Drug abuse,Adult SAD,A,4,,,
Drug abuse,Adult SAD,A,5,,,
Drug abuse,Adult SAD,A,6,,,
Drug abuse,Child SAD,A,1,,,
Drug abuse,Child SAD,A,2,,,
Drug abuse,Child SAD,A,3,,,
Drug abuse,Child SAD,A,4,,,
Drug abuse,Child SAD,A,5,,,
Drug abuse,Child SAD,A,6,,,
Drug abuse,Anorexia nervosa,A,1,,,
Drug abuse,Anorexia nervosa,A,2,,,
Drug abuse,Anorexia nervosa,A,3,,,
Drug abuse,Anorexia nervosa,A,4,,,
Drug abuse,Anorexia nervosa,A,5,,,
Drug abuse,Anorexia nervosa,A,6,,,
Drug abuse,Bulimia nervosa,A,1,,,
Drug abuse,Bulimia nervosa,A,2,,,
Drug abuse,Bulimia nervosa,A,3,,,
Drug abuse,Bulimia nervosa,A,4,,,
Drug abuse,Bulimia nervosa,A,5,,,
Drug abuse,Bulimia nervosa,A,6,,,
Drug abuse,Binge eating disorder,A,1,,,
Drug abuse,Binge eating disorder,A,2,,,
Drug abuse,Binge eating disorder,A,3,,,
Drug abuse,Binge eating disorder,A,4,6.7,5.4,8.5
Drug abuse,Binge eating disorder,A,5,,,
Drug abuse,Binge eating disorder,A,6,,,
Drug abuse,IED,A,1,,,
Drug abuse,IED,A,2,,,
Drug abuse,IED,A,3,,,
Drug abuse,IED,A,4,,,
Drug abuse,IED,A,5,,,
Drug abuse,IED,A,6,,,
Drug abuse,ADHD,A,1,,,
Drug abuse,ADHD,A,2,,,
Drug abuse,ADHD,A,3,,,
Drug abuse,ADHD,A,4,,,
Drug abuse,ADHD,A,5,,,
Drug abuse,ADHD,A,6,,,
Drug abuse,Conduct disorder,A,1,,,
Drug abuse,Conduct disorder,A,2,,,
Drug abuse,Conduct disorder,A,3,,,
Drug abuse,Conduct disorder,A,4,,,
Drug abuse,Conduct disorder,A,5,,,
Drug abuse,Conduct disorder,A,6,,,
Drug abuse,ODD,A,1,,,
Drug abuse,ODD,A,2,,,
Drug abuse,ODD,A,3,,,
Drug abuse,ODD,A,4,,,
Drug abuse,ODD,A,5,,,
Drug abuse,ODD,A,6,,,
Drug abuse,Nicotine dependence,A,1,84.9,75.2,95.9
Drug abuse,Nicotine dependence,A,2,33.3,29.6,37.5
Drug abuse,Nicotine dependence,A,3,12.5,10.9,14.4
Drug abuse,Nicotine dependence,A,4,5.2,4.6,6
Drug abuse,Nicotine dependence,A,5,2.8,2.4,3.4
Drug abuse,Nicotine dependence,A,6,4.2,2.6,6.7
Drug abuse,Alcohol abuse,A,1,115.8,106.9,125.4
Drug abuse,Alcohol abuse,A,2,45,41.7,48.6
Drug abuse,Alcohol abuse,A,3,17.9,16.6,19.3
Drug abuse,Alcohol abuse,A,4,10.1,9.4,10.9
Drug abuse,Alcohol abuse,A,5,7.6,6.8,8.5
Drug abuse,Alcohol abuse,A,6,7.1,4.6,11
Drug abuse,Alcohol dependence,A,1,109.4,97.5,122.7
Drug abuse,Alcohol dependence,A,2,54,48.1,60.7
Drug abuse,Alcohol dependence,A,3,25.9,23,29.3
Drug abuse,Alcohol dependence,A,4,15.8,13.9,18
Drug abuse,Alcohol dependence,A,5,11.9,10,14.1
Drug abuse,Alcohol dependence,A,6,11.7,6.4,21.6
Drug abuse,Drug dependence,A,1,155.4,135.6,178
Drug abuse,Drug dependence,A,2,81.5,70.9,93.8
Drug abuse,Drug dependence,A,3,44.5,38.6,51.4
Drug abuse,Drug dependence,A,4,33,28.3,38.4
Drug abuse,Drug dependence,A,5,,,
Drug abuse,Drug dependence,A,6,,,
Drug abuse,MDE,B,1,24.8,19.8,31
Drug abuse,MDE,B,2,9.6,7.6,12.1
Drug abuse,MDE,B,3,3.3,2.6,4.2
Drug abuse,MDE,B,4,1.5,1.1,1.9
Drug abuse,MDE,B,5,1.1,0.8,1.4
Drug abuse,MDE,B,6,1.6,0.8,3.3
Drug abuse,Bipolar disorder,B,1,,,
Drug abuse,Bipolar disorder,B,2,,,
Drug abuse,Bipolar disorder,B,3,1.7,1.1,2.9
Drug abuse,Bipolar disorder,B,4,1,0.6,1.8
Drug abuse,Bipolar disorder,B,5,,,
Drug abuse,Bipolar disorder,B,6,,,
Drug abuse,Dysthymia,B,1,,,
Drug abuse,Dysthymia,B,2,,,
Drug abuse,Dysthymia,B,3,,,
Drug abuse,Dysthymia,B,4,,,
Drug abuse,Dysthymia,B,5,,,
Drug abuse,Dysthymia,B,6,,,
Drug abuse,Panic disorder,B,1,,,
Drug abuse,Panic disorder,B,2,,,
Drug abuse,Panic disorder,B,3,1.5,0.8,2.7
Drug abuse,Panic disorder,B,4,,,
Drug abuse,Panic disorder,B,5,,,
Drug abuse,Panic disorder,B,6,,,
Drug abuse,GAD,B,1,,,
Drug abuse,GAD,B,2,,,
Drug abuse,GAD,B,3,2.4,1.6,3.7
Drug abuse,GAD,B,4,1.1,0.7,1.8
Drug abuse,GAD,B,5,0.8,0.5,1.2
Drug abuse,GAD,B,6,1.1,0.5,2.4
Drug abuse,Social phobia,B,1,,,
Drug abuse,Social phobia,B,2,,,
Drug abuse,Social phobia,B,3,,,
Drug abuse,Social phobia,B,4,,,
Drug abuse,Social phobia,B,5,,,
Drug abuse,Social phobia,B,6,,,
Drug abuse,Specific phobia,B,1,,,
Drug abuse,Specific phobia,B,2,,,
Drug abuse,Specific phobia,B,3,,,
Drug abuse,Specific phobia,B,4,,,
Drug abuse,Specific phobia,B,5,,,
Drug abuse,Specific phobia,B,6,,,
Drug abuse,Agoraphobia,B,1,,,
Drug abuse,Agoraphobia,B,2,,,
Drug abuse,Agoraphobia,B,3,,,
Drug abuse,Agoraphobia,B,4,,,
Drug abuse,Agoraphobia,B,5,,,
Drug abuse,Agoraphobia,B,6,,,
Drug abuse,PTSD,B,1,,,
Drug abuse,PTSD,B,2,,,
Drug abuse,PTSD,B,3,3.7,2.4,5.7
Drug abuse,PTSD,B,4,1.9,1.2,3.1
Drug abuse,PTSD,B,5,,,
Drug abuse,PTSD,B,6,,,
Drug abuse,OCD,B,1,,,
Drug abuse,OCD,B,2,,,
Drug abuse,OCD,B,3,,,
Drug abuse,OCD,B,4,,,
Drug abuse,OCD,B,5,,,
Drug abuse,OCD,B,6,,,
Drug abuse,Adult SAD,B,1,,,
Drug abuse,Adult SAD,B,2,,,
Drug abuse,Adult SAD,B,3,,,
Drug abuse,Adult SAD,B,4,,,
Drug abuse,Adult SAD,B,5,,,
Drug abuse,Adult SAD,B,6,,,
Drug abuse,Child SAD,B,1,,,
Drug abuse,Child SAD,B,2,,,
Drug abuse,Child SAD,B,3,,,
Drug abuse,Child SAD,B,4,,,
Drug abuse,Child SAD,B,5,,,
Drug abuse,Child SAD,B,6,,,
Drug abuse,Anorexia nervosa,B,1,,,
Drug abuse,Anorexia nervosa,B,2,,,
Drug abuse,Anorexia nervosa,B,3,,,
Drug abuse,Anorexia nervosa,B,4,,,
Drug abuse,Anorexia nervosa,B,5,,,
Drug abuse,Anorexia nervosa,B,6,,,
Drug abuse,Bulimia nervosa,B,1,,,
Drug abuse,Bulimia nervosa,B,2,,,
Drug abuse,Bulimia nervosa,B,3,,,
Drug abuse,Bulimia nervosa,B,4,,,
Drug abuse,Bulimia nervosa,B,5,,,
Drug abuse,Bulimia nervosa,B,6,,,
Drug abuse,Binge eating disorder,B,1,,,
Drug abuse,Binge eating disorder,B,2,,,
Drug abuse,Binge eating disorder,B,3,,,
